participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.cash,player.delta_cash,player.n_a,player.t_a,player.bida,player.nbida,player.naska,player.aska,player.di_a,player.n_b,player.t_b,player.bidb,player.nbidb,player.naskb,player.askb,player.di_b,player.n_c,player.t_c,player.bidc,player.nbidc,player.naskc,player.askc,player.di_c,player.cum_payoff,player.cum_payoff_topay,player.pay_display,player.payoff,group.id_in_subsession,group.nav_a,group.nav_b,group.nav,group.p_a,group.q_a,group.d_a,group.p_b,group.q_b,group.d_b,group.p_c,group.q_c,group.d_c,subsession.round_number,subsession.ronda,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
4,90rav3se,,0,184,183,etfs2,Adios,128.200.135.214,2018-11-20 21:19:27.688082+00:00,1,,,546.5,4,506.25,-60,2,3,25,3,0,0,-5,2,0,17,2,0,0,4,0,0,,,,,0,-14,519.5,-1,0,1,20,30,50,20,4,-1,30,4,2,0,,0,23,8,2ewsl8vx,,,,,,0
5,l82r9qio,,0,184,183,etfs2,Adios,128.200.135.218,2018-11-20 21:19:27.815337+00:00,1,,,611,5,547.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,-12,551,0,0,1,20,30,50,20,4,-1,30,4,2,0,,0,23,8,2ewsl8vx,,,,,,0
6,tahi8fye,,0,184,183,etfs2,Adios,128.200.135.216,2018-11-20 21:19:28.903690+00:00,1,,,440.5,6,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,-6,440.5,0,0,1,20,30,50,20,4,-1,30,4,2,0,,0,23,8,2ewsl8vx,,,,,,0
7,8pgfljl9,,0,184,183,etfs2,Adios,128.200.135.209,2018-11-20 21:19:29.811126+00:00,1,,,870.5,7,118,0,0,0,0,0,0,0,0,29,0,16.01,7,0,0,58,0,0,,,,,0,16,870.5,58,0,1,20,30,50,20,4,-1,30,4,2,0,,0,23,8,2ewsl8vx,,,,,,0
8,bhjbhlc2,,0,184,183,etfs2,Adios,128.200.135.199,2018-11-20 21:19:32.253212+00:00,1,,,676.5,8,403,0,7,0,0,0,0,0,-7,7,0,16.2,3,0,0,14,0,0,,,,,0,16,586.5,7,0,1,20,30,50,20,4,-1,30,4,2,0,,0,23,8,2ewsl8vx,,,,,,0
9,etl5at8q,,0,184,183,etfs2,Adios,128.200.135.201,2018-11-20 21:19:40.930516+00:00,1,,,455.5,9,284,-20,15,1,20,5,0,0,-16,4,0,17,5,0,0,8,0,0,,,,,0,1,455.5,-8,0,1,20,30,50,20,4,-1,30,4,2,0,,0,23,8,2ewsl8vx,,,,,,0
1,fa60giax,,0,184,183,etfs2,Adios,128.200.135.206,2018-11-20 21:19:26.309222+00:00,1,,,586,1,440,0,9,0,5,10,0,0,-9,4,0,0,0,0,0,8,0,0,,,,,0,20,526,-1,0,1,20,27.5,47.5,20,10,-1,27.5,3,2,0,,0,24,9,2ewsl8vx,,,,,,0
2,i3rbxb92,,0,184,183,etfs2,Adios,128.200.135.208,2018-11-20 21:19:26.539802+00:00,1,,,554.5,2,226.75,195,17,-7,5,1,7,15,-10,4,-2,10,2,2,25,4,0,0,,,,,0,17,521.5,-6,0,1,20,27.5,47.5,20,10,-1,27.5,3,2,0,,0,24,9,2ewsl8vx,,,,,,0
3,jap3dlok,,0,184,183,etfs2,Adios,128.200.135.212,2018-11-20 21:19:26.866715+00:00,1,,,557,3,360.5,-60,6,3,20,15,2,20.25,-9,10,0,0,0,0,0,20,0,0,,,,,0,26,557,11,0,1,20,27.5,47.5,20,10,-1,27.5,3,2,0,,0,24,9,2ewsl8vx,,,,,,0
4,90rav3se,,0,184,183,etfs2,Adios,128.200.135.214,2018-11-20 21:19:27.688082+00:00,1,,,546.5,4,446.25,0,5,0,0,0,3,28,-5,2,0,0,0,0,0,4,0,0,,,,,0,-15,519.5,-1,0,1,20,27.5,47.5,20,10,-1,27.5,3,2,0,,0,24,9,2ewsl8vx,,,,,,0
5,l82r9qio,,0,184,183,etfs2,Adios,128.200.135.218,2018-11-20 21:19:27.815337+00:00,1,,,611,5,547.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,-12,551,0,0,1,20,27.5,47.5,20,10,-1,27.5,3,2,0,,0,24,9,2ewsl8vx,,,,,,0
6,tahi8fye,,0,184,183,etfs2,Adios,128.200.135.216,2018-11-20 21:19:28.903690+00:00,1,,,440.5,6,542,0,0,0,15,5,0,0,0,0,0,12,10,0,0,0,0,0,,,,,0,-6,440.5,0,0,1,20,27.5,47.5,20,10,-1,27.5,3,2,0,,0,24,9,2ewsl8vx,,,,,,0
7,8pgfljl9,,0,184,183,etfs2,Adios,128.200.135.209,2018-11-20 21:19:29.811126+00:00,1,,,870.5,7,118,0,0,0,0,0,0,0,0,29,0,16.01,7,0,0,58,0,0,,,,,0,74,870.5,58,0,1,20,27.5,47.5,20,10,-1,27.5,3,2,0,,0,24,9,2ewsl8vx,,,,,,0
8,bhjbhlc2,,0,184,183,etfs2,Adios,128.200.135.199,2018-11-20 21:19:32.253212+00:00,1,,,676.5,8,403,87.5,7,-3,0,0,3,18.9,-4,7,-1,0,0,2,27.5,12,0,0,,,,,0,24,586.5,8,0,1,20,27.5,47.5,20,10,-1,27.5,3,2,0,,0,24,9,2ewsl8vx,,,,,,0
9,etl5at8q,,0,184,183,etfs2,Adios,128.200.135.201,2018-11-20 21:19:40.930516+00:00,1,,,455.5,9,264,-222.5,16,7,21,7,0,0,-23,4,3,32,3,0,0,14,0,0,,,,,0,-8,455.5,-9,0,1,20,27.5,47.5,20,10,-1,27.5,3,2,0,,0,24,9,2ewsl8vx,,,,,,0
1,fa60giax,,0,184,183,etfs2,Adios,128.200.135.206,2018-11-20 21:19:26.309222+00:00,1,,,586,1,440,0,9,0,5,10,0,0,-9,4,0,10,2,0,0,8,0,0,,,,,0,19,526,-1,0,1,20,27.5,47.5,20,10,-1,0,0,2,0,,0,25,10,2ewsl8vx,,,,,,0
2,i3rbxb92,,0,184,183,etfs2,Adios,128.200.135.208,2018-11-20 21:19:26.539802+00:00,1,,,554.5,2,421.75,0,10,0,0,0,5,25,-10,2,0,0,0,2,35,4,0,0,,,,,0,11,521.5,-6,0,1,20,27.5,47.5,20,10,-1,0,0,2,0,,0,25,10,2ewsl8vx,,,,,,0
3,jap3dlok,,0,184,183,etfs2,Adios,128.200.135.212,2018-11-20 21:19:26.866715+00:00,1,,,557,3,300.5,0,9,0,19.5,10,2,20,-9,10,0,0,0,4,25,20,0,0,,,,,0,37,557,11,0,1,20,27.5,47.5,20,10,-1,0,0,2,0,,0,25,10,2ewsl8vx,,,,,,0
4,90rav3se,,0,184,183,etfs2,Adios,128.200.135.214,2018-11-20 21:19:27.688082+00:00,1,,,546.5,4,446.25,60,5,-3,0,0,3,17,-2,2,0,0,0,0,0,4,0,0,,,,,0,-13,519.5,2,0,1,20,27.5,47.5,20,10,-1,0,0,2,0,,0,25,10,2ewsl8vx,,,,,,0
5,l82r9qio,,0,184,183,etfs2,Adios,128.200.135.218,2018-11-20 21:19:27.815337+00:00,1,,,611,5,547.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,-12,551,0,0,1,20,27.5,47.5,20,10,-1,0,0,2,0,,0,25,10,2ewsl8vx,,,,,,0
6,tahi8fye,,0,184,183,etfs2,Adios,128.200.135.216,2018-11-20 21:19:28.903690+00:00,1,,,440.5,6,542,-200,0,10,20,10,0,0,-10,0,0,20,10,0,0,0,0,0,,,,,0,-16,440.5,-10,0,1,20,27.5,47.5,20,10,-1,0,0,2,0,,0,25,10,2ewsl8vx,,,,,,0
7,8pgfljl9,,0,184,183,etfs2,Adios,128.200.135.209,2018-11-20 21:19:29.811126+00:00,1,,,870.5,7,118,0,0,0,0,0,0,0,0,29,0,0,0,29,28,58,0,0,,,,,0,132,870.5,58,0,1,20,27.5,47.5,20,10,-1,0,0,2,0,,0,25,10,2ewsl8vx,,,,,,0
8,bhjbhlc2,,0,184,183,etfs2,Adios,128.200.135.199,2018-11-20 21:19:32.253212+00:00,1,,,676.5,8,490.5,0,4,0,0,0,0,0,-4,6,0,0,0,0,0,12,0,0,,,,,0,32,586.5,8,0,1,20,27.5,47.5,20,10,-1,0,0,2,0,,0,25,10,2ewsl8vx,,,,,,0
9,etl5at8q,,0,184,183,etfs2,Adios,128.200.135.201,2018-11-20 21:19:40.930516+00:00,1,,,455.5,9,41.5,140,23,-7,0,0,8,20,-16,7,0,0,0,6,30,14,0,0,,,,,0,-10,455.5,-2,0,1,20,27.5,47.5,20,10,-1,0,0,2,0,,0,25,10,2ewsl8vx,,,,,,0
1,fa60giax,,0,184,183,etfs2,Adios,128.200.135.206,2018-11-20 21:19:26.309222+00:00,1,,,586,1,440,0,9,0,10,5,0,0,-9,4,0,12,1,0,0,8,0,0,,,,,0,18,526,-1,0,1,21,25,46,21,9,-1,25,4,2,0,,0,26,11,2ewsl8vx,,,,,,0
2,i3rbxb92,,0,184,183,etfs2,Adios,128.200.135.208,2018-11-20 21:19:26.539802+00:00,1,,,554.5,2,421.75,-205,10,5,50,5,6,50,-15,2,4,25,4,1,50,12,0,0,,,,,0,8,521.5,-3,0,1,21,25,46,21,9,-1,25,4,2,0,,0,26,11,2ewsl8vx,,,,,,0
3,jap3dlok,,0,184,183,etfs2,Adios,128.200.135.212,2018-11-20 21:19:26.866715+00:00,1,,,557,3,300.5,184,9,-4,0,0,4,20,-5,10,-4,0,0,4,25,12,0,0,,,,,0,44,557,7,0,1,21,25,46,21,9,-1,25,4,2,0,,0,26,11,2ewsl8vx,,,,,,0
4,90rav3se,,0,184,183,etfs2,Adios,128.200.135.214,2018-11-20 21:19:27.688082+00:00,1,,,546.5,4,506.25,-84,2,4,21,5,0,0,-6,2,0,0,0,0,0,4,0,0,,,,,0,-15,519.5,-2,0,1,21,25,46,21,9,-1,25,4,2,0,,0,26,11,2ewsl8vx,,,,,,0
5,l82r9qio,,0,184,183,etfs2,Adios,128.200.135.218,2018-11-20 21:19:27.815337+00:00,1,,,611,5,547.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,-12,551,0,0,1,21,25,46,21,9,-1,25,4,2,0,,0,26,11,2ewsl8vx,,,,,,0
6,tahi8fye,,0,184,183,etfs2,Adios,128.200.135.216,2018-11-20 21:19:28.903690+00:00,1,,,440.5,6,342,0,10,0,15,10,10,25,-10,0,0,15,10,0,0,0,0,0,,,,,0,-26,440.5,-10,0,1,21,25,46,21,9,-1,25,4,2,0,,0,26,11,2ewsl8vx,,,,,,0
7,8pgfljl9,,0,184,183,etfs2,Adios,128.200.135.209,2018-11-20 21:19:29.811126+00:00,1,,,870.5,7,118,0,0,0,0,0,0,0,0,29,0,0,0,29,27,58,0,0,,,,,0,190,870.5,58,0,1,21,25,46,21,9,-1,25,4,2,0,,0,26,11,2ewsl8vx,,,,,,0
8,bhjbhlc2,,0,184,183,etfs2,Adios,128.200.135.199,2018-11-20 21:19:32.253212+00:00,1,,,676.5,8,490.5,0,4,0,20.1,3,0,0,-4,6,0,0,0,0,0,12,0,0,,,,,0,40,586.5,8,0,1,21,25,46,21,9,-1,25,4,2,0,,0,26,11,2ewsl8vx,,,,,,0
9,etl5at8q,,0,184,183,etfs2,Adios,128.200.135.201,2018-11-20 21:19:40.930516+00:00,1,,,455.5,9,181.5,105,16,-5,20,5,5,20,-11,7,0,0,0,6,26,14,0,0,,,,,0,-7,455.5,3,0,1,21,25,46,21,9,-1,25,4,2,0,,0,26,11,2ewsl8vx,,,,,,0
1,fa60giax,,0,184,183,etfs2,Adios,128.200.135.206,2018-11-20 21:19:26.309222+00:00,1,,,586,1,440,0,9,0,15,3,0,0,9,4,0,13,2,0,0,0,0,0,,,,,0,27,526,9,0,1,17.5,24,41.5,17.5,8,1,24,3,0,0,,0,27,12,2ewsl8vx,,,,,,0
2,i3rbxb92,,0,184,183,etfs2,Adios,128.200.135.208,2018-11-20 21:19:26.539802+00:00,1,,,554.5,2,216.75,52.5,15,-3,10,1,3,15,12,6,0,5,1,4,25,0,0,0,,,,,0,20,521.5,12,0,1,17.5,24,41.5,17.5,8,1,24,3,0,0,,0,27,12,2ewsl8vx,,,,,,0
3,jap3dlok,,0,184,183,etfs2,Adios,128.200.135.212,2018-11-20 21:19:26.866715+00:00,1,,,557,3,484.5,0,5,0,0,0,1,25,5,6,0,0,0,0,0,0,0,0,,,,,0,49,557,5,0,1,17.5,24,41.5,17.5,8,1,24,3,0,0,,0,27,12,2ewsl8vx,,,,,,0
4,90rav3se,,0,184,183,etfs2,Adios,128.200.135.214,2018-11-20 21:19:27.688082+00:00,1,,,546.5,4,422.25,-72,6,0,0,0,2,20,6,2,3,27,3,0,0,0,0,0,,,,,0,-9,519.5,6,0,1,17.5,24,41.5,17.5,8,1,24,3,0,0,,0,27,12,2ewsl8vx,,,,,,0
5,l82r9qio,,0,184,183,etfs2,Adios,128.200.135.218,2018-11-20 21:19:27.815337+00:00,1,,,611,5,547.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,-12,551,0,0,1,17.5,24,41.5,17.5,8,1,24,3,0,0,,0,27,12,2ewsl8vx,,,,,,0
6,tahi8fye,,0,184,183,etfs2,Adios,128.200.135.216,2018-11-20 21:19:28.903690+00:00,1,,,440.5,6,342,0,10,0,15,10,10,21,10,0,0,0,0,0,0,0,0,0,,,,,0,-16,440.5,10,0,1,17.5,24,41.5,17.5,8,1,24,3,0,0,,0,27,12,2ewsl8vx,,,,,,0
7,8pgfljl9,,0,184,183,etfs2,Adios,128.200.135.209,2018-11-20 21:19:29.811126+00:00,1,,,870.5,7,118,72,0,0,0,0,0,0,0,29,-3,0,0,29,24,0,0,0,,,,,0,190,870.5,0,0,1,17.5,24,41.5,17.5,8,1,24,3,0,0,,0,27,12,2ewsl8vx,,,,,,0
8,bhjbhlc2,,0,184,183,etfs2,Adios,128.200.135.199,2018-11-20 21:19:32.253212+00:00,1,,,676.5,8,490.5,0,4,0,0,0,0,0,4,6,0,0,0,2,24.5,0,0,0,,,,,0,44,586.5,4,0,1,17.5,24,41.5,17.5,8,1,24,3,0,0,,0,27,12,2ewsl8vx,,,,,,0
9,etl5at8q,,0,184,183,etfs2,Adios,128.200.135.201,2018-11-20 21:19:40.930516+00:00,1,,,455.5,9,286.5,-52.5,11,3,22,8,5,15,14,7,0,3,25,0,0,0,0,0,,,,,0,7,455.5,14,0,1,17.5,24,41.5,17.5,8,1,24,3,0,0,,0,27,12,2ewsl8vx,,,,,,0
1,fa60giax,,0,184,183,etfs2,Adios,128.200.135.206,2018-11-20 21:19:26.309222+00:00,1,,,586,1,440,0,9,0,15,6,0,0,-9,4,0,0,0,0,0,8,0,0,,,,,0,26,526,-1,0,1,19,20,39,19,9,-1,20,5,2,0,,0,28,13,2ewsl8vx,,,,,,0
2,i3rbxb92,,0,184,183,etfs2,Adios,128.200.135.208,2018-11-20 21:19:26.539802+00:00,1,,,554.5,2,269.25,-60,12,0,15,3,3,25,-12,6,3,25,3,4,50,18,0,0,,,,,0,26,521.5,6,0,1,19,20,39,19,9,-1,20,5,2,0,,0,28,13,2ewsl8vx,,,,,,0
3,jap3dlok,,0,184,183,etfs2,Adios,128.200.135.212,2018-11-20 21:19:26.866715+00:00,1,,,557,3,484.5,0,5,0,0,0,0,0,-5,6,0,0,0,1,23,12,0,0,,,,,0,56,557,7,0,1,19,20,39,19,9,-1,20,5,2,0,,0,28,13,2ewsl8vx,,,,,,0
4,90rav3se,,0,184,183,etfs2,Adios,128.200.135.214,2018-11-20 21:19:27.688082+00:00,1,,,546.5,4,350.25,-19,6,1,19,1,0,0,-7,5,0,0,0,0,0,10,0,0,,,,,0,-6,519.5,3,0,1,19,20,39,19,9,-1,20,5,2,0,,0,28,13,2ewsl8vx,,,,,,0
5,l82r9qio,,0,184,183,etfs2,Adios,128.200.135.218,2018-11-20 21:19:27.815337+00:00,1,,,611,5,547.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,-12,551,0,0,1,19,20,39,19,9,-1,20,5,2,0,,0,28,13,2ewsl8vx,,,,,,0
6,tahi8fye,,0,184,183,etfs2,Adios,128.200.135.216,2018-11-20 21:19:28.903690+00:00,1,,,440.5,6,342,95,10,-5,10,20,10,19,-5,0,0,10,10,0,0,0,0,0,,,,,0,-21,440.5,-5,0,1,19,20,39,19,9,-1,20,5,2,0,,0,28,13,2ewsl8vx,,,,,,0
7,8pgfljl9,,0,184,183,etfs2,Adios,128.200.135.209,2018-11-20 21:19:29.811126+00:00,1,,,870.5,7,190,0,0,0,0,0,0,0,0,26,0,0,0,26,23,52,0,0,,,,,0,242,870.5,52,0,1,19,20,39,19,9,-1,20,5,2,0,,0,28,13,2ewsl8vx,,,,,,0
8,bhjbhlc2,,0,184,183,etfs2,Adios,128.200.135.199,2018-11-20 21:19:32.253212+00:00,1,,,676.5,8,490.5,0,4,0,0,0,0,0,-4,6,0,0,0,2,22.8,12,0,0,,,,,0,52,586.5,8,0,1,19,20,39,19,9,-1,20,5,2,0,,0,28,13,2ewsl8vx,,,,,,0
9,etl5at8q,,0,184,183,etfs2,Adios,128.200.135.201,2018-11-20 21:19:40.930516+00:00,1,,,455.5,9,234,-16,14,4,20,8,4,15,-18,7,-3,25,2,6,20,8,0,0,,,,,0,-3,455.5,-10,0,1,19,20,39,19,9,-1,20,5,2,0,,0,28,13,2ewsl8vx,,,,,,0
1,fa60giax,,0,184,183,etfs2,Adios,128.200.135.206,2018-11-20 21:19:26.309222+00:00,1,,,586,1,440,-96,9,1,20,10,0,0,-10,4,4,20,5,1,15,16,0,0,,,,,0,32,526,6,0,1,20,19,39,20,9,-1,19,10,2,0,,0,29,14,2ewsl8vx,,,,,,0
2,i3rbxb92,,0,184,183,etfs2,Adios,128.200.135.208,2018-11-20 21:19:26.539802+00:00,1,,,554.5,2,209.25,57,12,0,15,2,6,30,-12,9,-3,10,2,3,15,12,0,0,,,,,0,26,521.5,0,0,1,20,19,39,20,9,-1,19,10,2,0,,0,29,14,2ewsl8vx,,,,,,0
3,jap3dlok,,0,184,183,etfs2,Adios,128.200.135.212,2018-11-20 21:19:26.866715+00:00,1,,,557,3,484.5,136,5,-3,0,0,3,20,-2,6,-4,0,0,4,17,4,0,0,,,,,0,58,557,2,0,1,20,19,39,20,9,-1,19,10,2,0,,0,29,14,2ewsl8vx,,,,,,0
4,90rav3se,,0,184,183,etfs2,Adios,128.200.135.214,2018-11-20 21:19:27.688082+00:00,1,,,546.5,4,331.25,-57,7,0,0,0,0,0,-7,5,3,23,3,0,0,16,0,0,,,,,0,3,519.5,9,0,1,20,19,39,20,9,-1,19,10,2,0,,0,29,14,2ewsl8vx,,,,,,0
5,l82r9qio,,0,184,183,etfs2,Adios,128.200.135.218,2018-11-20 21:19:27.815337+00:00,1,,,611,5,547.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,-12,551,0,0,1,20,19,39,20,9,-1,19,10,2,0,,0,29,14,2ewsl8vx,,,,,,0
6,tahi8fye,,0,184,183,etfs2,Adios,128.200.135.216,2018-11-20 21:19:28.903690+00:00,1,,,440.5,6,437,100,5,-5,10,29,5,19,0,0,0,12,10,0,0,0,0,0,,,,,0,-21,440.5,0,0,1,20,19,39,20,9,-1,19,10,2,0,,0,29,14,2ewsl8vx,,,,,,0
7,8pgfljl9,,0,184,183,etfs2,Adios,128.200.135.209,2018-11-20 21:19:29.811126+00:00,1,,,870.5,7,190,38,0,0,0,0,0,0,0,26,-2,0,0,26,19,48,0,0,,,,,0,290,870.5,48,0,1,20,19,39,20,9,-1,19,10,2,0,,0,29,14,2ewsl8vx,,,,,,0
8,bhjbhlc2,,0,184,183,etfs2,Adios,128.200.135.199,2018-11-20 21:19:32.253212+00:00,1,,,676.5,8,490.5,20,4,-1,20,0,1,17.8,-3,6,0,30,0,1,22,12,0,0,,,,,0,61,586.5,9,0,1,20,19,39,20,9,-1,19,10,2,0,,0,29,14,2ewsl8vx,,,,,,0
9,etl5at8q,,0,184,183,etfs2,Adios,128.200.135.201,2018-11-20 21:19:40.930516+00:00,1,,,455.5,9,218,-198,18,8,20,8,0,0,-26,4,2,25,2,0,0,12,0,0,,,,,0,-17,455.5,-14,0,1,20,19,39,20,9,-1,19,10,2,0,,0,29,14,2ewsl8vx,,,,,,0
1,fa60giax,,0,184,183,etfs2,Adios,128.200.135.206,2018-11-20 21:19:26.309222+00:00,1,,,586,1,344,-130,10,0,15,8,0,0,10,8,10,20,10,2,15,0,0,0,,,,,0,536,526,504,0,1,20,13,33,0,0,1,13,10,0,0,,0,30,15,2ewsl8vx,,,,,,0
2,i3rbxb92,,0,184,183,etfs2,Adios,128.200.135.208,2018-11-20 21:19:26.539802+00:00,1,,,554.5,2,266.25,0,12,0,15,6,6,25,12,6,0,10,9,3,30,0,0,0,,,,,0,484.3,521.5,458.3,0,1,20,13,33,0,0,1,13,10,0,0,,0,30,15,2ewsl8vx,,,,,,0
3,jap3dlok,,0,184,183,etfs2,Adios,128.200.135.212,2018-11-20 21:19:26.866715+00:00,1,,,557,3,620.5,0,2,0,0,0,2,18.75,2,2,0,0,0,2,17,0,0,0,,,,,0,720.5,557,662.5,0,1,20,13,33,0,0,1,13,10,0,0,,0,30,15,2ewsl8vx,,,,,,0
4,90rav3se,,0,184,183,etfs2,Adios,128.200.135.214,2018-11-20 21:19:27.688082+00:00,1,,,546.5,4,274.25,0,7,0,0,0,5,18.5,7,8,0,0,0,6,17,0,0,0,,,,,0,434.3,519.5,431.3,0,1,20,13,33,0,0,1,13,10,0,0,,0,30,15,2ewsl8vx,,,,,,0
5,l82r9qio,,0,184,183,etfs2,Adios,128.200.135.218,2018-11-20 21:19:27.815337+00:00,1,,,611,5,547.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,535.5,551,547.5,0,1,20,13,33,0,0,1,13,10,0,0,,0,30,15,2ewsl8vx,,,,,,0
6,tahi8fye,,0,184,183,etfs2,Adios,128.200.135.216,2018-11-20 21:19:28.903690+00:00,1,,,440.5,6,537,0,0,0,10,25,0,0,0,0,0,10,25,0,0,0,0,0,,,,,0,516,440.5,537,0,1,20,13,33,0,0,1,13,10,0,0,,0,30,15,2ewsl8vx,,,,,,0
7,8pgfljl9,,0,184,183,etfs2,Adios,128.200.135.209,2018-11-20 21:19:29.811126+00:00,1,,,870.5,7,228,130,0,0,0,0,0,0,0,24,-10,0,0,24,13,0,0,0,,,,,0,788,870.5,498,0,1,20,13,33,0,0,1,13,10,0,0,,0,30,15,2ewsl8vx,,,,,,0
8,bhjbhlc2,,0,184,183,etfs2,Adios,128.200.135.199,2018-11-20 21:19:32.253212+00:00,1,,,676.5,8,510.5,0,3,0,40,0,1,20,3,6,0,40,0,2,20,0,0,0,,,,,0,664.5,586.5,603.5,0,1,20,13,33,0,0,1,13,10,0,0,,0,30,15,2ewsl8vx,,,,,,0
9,etl5at8q,,0,184,183,etfs2,Adios,128.200.135.201,2018-11-20 21:19:40.930516+00:00,1,,,455.5,9,20,0,26,0,0,0,6,25,26,6,0,0,0,5,25,0,0,0,,,,,0,349,455.5,366,0,1,20,13,33,0,0,1,13,10,0,0,,0,30,15,2ewsl8vx,,,,,,0